tube_assembly_id,supplier,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,year,month
TA-07468,S-0072,192,1,Yes,1,4.35392242507,2005,5
TA-07468,S-0072,192,0,Yes,3,7.56720063654,2011,6
TA-07468,S-0072,192,0,Yes,4,6.81048057288,2011,6
TA-07468,S-0072,192,0,Yes,5,6.62130055697,2011,6
TA-07468,S-0072,192,0,Yes,6,6.05376050923,2011,6
TA-07470,S-0013,7,1,No,1,2.88777730174,2011,7
TA-07472,S-0066,0,1,No,1,120.73301692,2004,2
TA-07473,S-0066,200,36,No,1,14.550168871,2011,8
TA-07474,S-0066,200,20,No,20,14.9174006666,2011,8
TA-07477,S-0072,1,0,Yes,2,13.5041146653,2014,8
TA-07477,S-0072,1,0,Yes,4,9.42283402792,2014,8
TA-07477,S-0072,1,0,Yes,6,8.13752274333,2014,8
TA-07477,S-0072,1,0,Yes,8,7.26673825832,2014,8
TA-07477,S-0072,1,0,Yes,10,6.53227466713,2014,8
TA-07479,S-0066,90,10,No,10,36.305870701,2011,8
TA-07480,S-0066,90,10,No,10,36.305870701,2011,8
TA-07482,S-0072,10,3,No,1,7.35576414816,2012,8
TA-07485,S-0058,0,400,Yes,1,3.49148411722,2006,2
TA-07485,S-0058,40,13,Yes,13,9.82901465032,2012,12
TA-07487,S-0058,34,25,Yes,25,6.13165816284,2012,9
TA-07487,S-0058,0,0,Yes,100,3.81142090884,2006,2
TA-07487,S-0058,0,0,Yes,400,3.26335527451,2006,2
TA-07488,S-0058,2280,20,Yes,20,6.34031259216,2012,6
TA-07488,S-0058,2280,0,Yes,150,3.00462378215,2008,12
TA-07488,S-0058,2280,0,Yes,200,2.92672612854,2008,12
TA-07489,S-0058,0,100,Yes,1,4.37339683847,2006,1
TA-07501,S-0066,300,1,Yes,1,11.795930404,2013,6
TA-07501,S-0066,300,8,Yes,1,11.795930404,2011,8
TA-07502,S-0054,1,0,Yes,1,23.786604942,2011,12
TA-07502,S-0054,1,0,Yes,3,13.2119984643,2011,12
TA-07502,S-0054,1,0,Yes,5,9.42839814604,2011,12
TA-07502,S-0054,1,0,Yes,10,8.10970215276,2011,12
TA-07502,S-0054,1,0,Yes,20,7.44757209706,2011,12
TA-07505,S-0054,1,0,Yes,1,22.8323586853,2011,10
TA-07505,S-0054,1,0,Yes,2,14.9034903713,2011,10
TA-07505,S-0054,1,0,Yes,3,12.2633163257,2011,10
TA-07505,S-0054,1,0,Yes,5,8.60212660594,2011,10
TA-07505,S-0054,1,0,Yes,10,7.28064855361,2011,10
TA-07505,S-0054,1,0,Yes,20,6.62130055697,2011,10
TA-07507,S-0066,0,0,Yes,1,28.9667989072,2013,10
TA-07507,S-0066,0,0,Yes,2,17.1068811449,2013,10
TA-07507,S-0066,0,0,Yes,5,9.99315613472,2013,10
TA-07507,S-0066,0,0,Yes,10,7.62005975863,2013,10
TA-07507,S-0066,0,0,Yes,25,6.19564552116,2013,10
TA-07507,S-0066,0,0,Yes,50,5.78946489876,2013,10
TA-07507,S-0066,0,0,Yes,100,5.60306694191,2013,10
TA-07507,S-0066,0,0,Yes,250,5.48900252055,2013,10
TA-07520,S-0058,1,5,No,5,16.3946740261,2012,3
TA-07521,S-0058,1,0,Yes,10,6.30692788347,2005,11
TA-07521,S-0058,1,0,Yes,25,3.722395019,2005,11
TA-07521,S-0058,1,0,Yes,50,2.55949433295,2005,11
TA-07522,S-0062,5000,1,Yes,1,8.70228073202,2010,11
TA-07522,S-0062,6652,30,Yes,1,7.21944325434,2010,11
TA-07524,S-0066,0,0,Yes,1,28.3185791468,2013,10
TA-07524,S-0066,0,0,Yes,2,16.4586613845,2013,10
TA-07524,S-0066,0,0,Yes,5,9.34215431525,2013,10
TA-07524,S-0066,0,0,Yes,10,6.97183999822,2013,10
TA-07524,S-0066,0,0,Yes,25,5.54742576075,2013,10
TA-07524,S-0066,0,0,Yes,50,5.13846307929,2013,10
TA-07524,S-0066,0,0,Yes,100,4.95206512244,2013,10
TA-07524,S-0066,0,0,Yes,250,4.84078276014,2013,10
TA-07531,S-0072,17,0,Yes,8,11.7319430457,2012,10
TA-07531,S-0072,17,0,Yes,12,9.41448785075,2012,10
TA-07531,S-0072,17,0,Yes,16,8.3100104049,2012,10
TA-07531,S-0072,17,0,Yes,24,6.5795696711,2012,10
TA-07534,S-0066,0,0,Yes,1,27.5117820201,2013,6
TA-07534,S-0066,0,0,Yes,2,15.6518642578,2013,6
TA-07534,S-0066,0,0,Yes,5,8.53535718856,2013,6
TA-07534,S-0066,0,0,Yes,10,6.16226081247,2013,6
TA-07534,S-0066,0,0,Yes,25,4.74062863406,2013,6
TA-07534,S-0066,0,0,Yes,50,4.3316659526,2013,6
TA-07534,S-0066,0,0,Yes,100,4.14526799575,2013,6
TA-07534,S-0066,0,0,Yes,250,4.03398563345,2013,6
TA-07535,S-0066,0,0,Yes,1,27.6258464415,2013,6
TA-07535,S-0066,0,0,Yes,2,15.7659286791,2013,6
TA-07535,S-0066,0,0,Yes,5,8.64942160992,2013,6
TA-07535,S-0066,0,0,Yes,10,6.27910729289,2013,6
TA-07535,S-0066,0,0,Yes,25,4.85469305542,2013,6
TA-07535,S-0066,0,0,Yes,50,4.44851243302,2013,6
TA-07535,S-0066,0,0,Yes,100,4.25933241711,2013,6
TA-07535,S-0066,0,0,Yes,250,4.14805005481,2013,6
TA-07537,S-0072,25,1,No,1,6.87446793121,2004,6
TA-07538,S-0072,175,1,Yes,1,4.98544983113,2004,1
TA-07538,S-0072,6,0,Yes,3,8.85807603924,2011,6
TA-07538,S-0072,6,0,Yes,4,7.97059919988,2011,6
TA-07538,S-0072,6,0,Yes,5,7.75081653433,2011,6
TA-07538,S-0072,6,0,Yes,6,7.08590441958,2011,6
TA-07541,S-0013,781,78,No,78,19.4048619264,2009,10
TA-07544,S-0023,1800,1,No,1,4.45129449208,2008,2
TA-07547,S-0013,4,5,No,5,24.7770179665,2011,5
TA-07548,S-0058,2,1,No,1,46.8025795252,2012,1
TA-07549,S-0004,1,1,No,1,11.893302471,2013,7
TA-07550,S-0041,3,3,No,1,18.5006927327,2012,11
TA-07557,S-0066,716,70,No,70,7.29177678984,2011,8
TA-07567,S-0041,1,1,No,1,2.17278812395,2013,9
TA-07568,S-0041,1,50,No,50,3.40524028644,2013,8
TA-07569,S-0066,0,0,Yes,1,27.1584605198,2013,6
TA-07569,S-0066,0,0,Yes,2,16.967778192,2013,6
TA-07569,S-0066,0,0,Yes,5,10.8528123835,2013,6
TA-07569,S-0066,0,0,Yes,10,8.81356309432,2013,6
TA-07569,S-0066,0,0,Yes,25,7.59223916805,2013,6
TA-07569,S-0066,0,0,Yes,50,7.25004590397,2013,6
TA-07569,S-0066,0,0,Yes,100,7.09703265581,2013,6
TA-07569,S-0066,0,0,Yes,250,7.00522470691,2013,6
TA-07572,S-0066,1,0,Yes,1,21.4941882786,2013,5
TA-07572,S-0066,1,0,Yes,2,11.9294692388,2013,5
TA-07572,S-0066,1,0,Yes,5,6.19008140305,2013,5
TA-07572,S-0066,1,0,Yes,10,4.27602477145,2013,5
TA-07572,S-0066,1,0,Yes,25,3.12981643974,2013,5
TA-07572,S-0066,1,0,Yes,50,2.81266170718,2013,5
TA-07572,S-0066,1,0,Yes,100,2.67355875431,2013,5
TA-07572,S-0066,1,0,Yes,250,2.58731492352,2013,5
TA-07575,S-0066,150,15,No,15,13.7072049765,2011,8
TA-07577,S-0066,2,2,No,2,235.47626069,2011,8
TA-07579,S-0054,0,0,Yes,1,14.9480033162,2004,5
TA-07579,S-0054,0,0,Yes,2,10.7470941393,2004,5
TA-07579,S-0054,0,0,Yes,3,9.50351374059,2004,5
TA-07579,S-0054,0,0,Yes,5,7.08868647864,2004,5
TA-07579,S-0054,0,0,Yes,10,6.49332584032,2004,5
TA-07579,S-0054,0,0,Yes,20,6.14278639907,2004,5
TA-07581,S-0081,600,1,No,1,6.85777557686,2004,7
TA-07582,S-0081,300,1,No,1,7.4976491601,2004,7
TA-07586,S-0058,41570,10,No,10,12.6082916488,2006,8
TA-07591,S-0058,48689,1,No,1,4.73784657501,2006,8
TA-07597,S-0041,1,65,No,65,16.9816884873,2013,8
TA-07598,S-0041,345,55,No,55,12.858676964,2014,7
TA-07600,S-0066,0,0,Yes,1,27.6397567368,2013,6
TA-07600,S-0066,0,0,Yes,2,15.7798389744,2013,6
TA-07600,S-0066,0,0,Yes,5,8.66333190521,2013,6
TA-07600,S-0066,0,0,Yes,10,6.29023552912,2013,6
TA-07600,S-0066,0,0,Yes,25,4.86860335071,2013,6
TA-07600,S-0066,0,0,Yes,50,4.45964066925,2013,6
TA-07600,S-0066,0,0,Yes,100,4.2732427124,2013,6
TA-07600,S-0066,0,0,Yes,250,4.16196035009,2013,6
TA-07607,S-0066,68,1,No,1,74.5091056793,2011,8
TA-07608,S-0023,34,5,No,5,13.9102952877,2008,2
TA-07609,S-0023,0,1,No,1,13.9102952877,2008,2
TA-07616,S-0072,125,1,No,1,7.43922591989,2004,7
TA-07618,S-0066,24,5,No,5,30.9949199602,2011,8
TA-07624,S-0066,65,6,No,6,40.8267166695,2013,5
TA-07625,S-0066,106,10,No,10,30.4830210936,2014,8
TA-07628,S-0066,300,30,No,30,26.9052931456,2004,10
TA-07630,S-0072,450,15,No,1,1.48840159579,2013,2
TA-07640,S-0072,35,3,No,1,6.75483939173,2004,6
TA-07643,S-0072,10,1,No,1,11.1393644664,2008,2
TA-07644,S-0058,106694,5,No,5,25.2916988922,2012,3
TA-07646,S-0041,2,0,Yes,5,13.5625379056,2011,6
TA-07646,S-0041,2,0,Yes,10,8.41572864909,2011,6
TA-07646,S-0041,2,0,Yes,15,6.816044691,2011,6
TA-07647,S-0041,3,0,Yes,5,10.9891332773,2012,10
TA-07647,S-0041,3,0,Yes,10,6.23181228891,2012,10
TA-07647,S-0041,3,0,Yes,20,4.17308858632,2012,10
TA-07648,S-0041,12,1,No,1,3.20771409335,2014,8
TA-07650,S-0041,3,0,Yes,10,7.19162266377,2011,10
TA-07650,S-0041,3,0,Yes,20,4.46520478737,2011,10
TA-07650,S-0041,3,0,Yes,30,3.47757382194,2011,10
TA-07651,S-0041,2,0,Yes,5,24.3430167536,2011,2
TA-07651,S-0041,2,0,Yes,10,15.0231189108,2011,2
TA-07652,S-0041,2,0,Yes,3,36.1667677481,2011,3
TA-07652,S-0041,2,0,Yes,5,25.0385315179,2011,3
TA-07652,S-0041,2,0,Yes,10,15.857736628,2011,3
TA-07654,S-0026,30,1,No,1,14.792208009,2004,9
TA-07656,S-0026,24,1,No,1,42.345720915,2004,4
TA-07658,S-0066,750,1,No,1,12.8252922553,2011,8
TA-07659,S-0066,750,1,No,1,12.0129310105,2011,8
TA-07661,S-0054,4,0,Yes,5,6.74649321456,2014,8
TA-07661,S-0054,4,0,Yes,10,6.08436315886,2014,8
TA-07661,S-0054,4,0,Yes,20,5.75329813101,2014,8
TA-07661,S-0054,4,0,Yes,50,5.4723101662,2014,8
TA-07661,S-0054,4,0,Yes,100,5.30260456369,2014,8
TA-07663,S-0054,4,0,Yes,5,4.9548471815,2014,8
TA-07663,S-0054,4,0,Yes,10,3.6305870701,2014,8
TA-07663,S-0054,4,0,Yes,20,2.97123907346,2014,8
TA-07663,S-0054,4,0,Yes,50,2.54558403766,2014,8
TA-07663,S-0054,4,0,Yes,100,2.36196813986,2014,8
TA-07668,S-0026,32,20,No,1,84.841673019,2013,8
TA-07669,S-0066,275,30,No,30,12.8252922553,2011,8
TA-07670,S-0058,278,0,Yes,50,5.52795134735,2013,7
TA-07670,S-0058,278,0,Yes,75,5.29147632746,2013,7
TA-07673,S-0013,379,44,No,44,1.81668456458,2011,5
TA-07674,S-0058,381,0,Yes,15,4.38174301564,2013,6
TA-07674,S-0058,381,0,Yes,50,1.86676162762,2013,6
TA-07678,S-0058,596,12,No,12,5.84232402085,2014,1
TA-07682,S-0058,381,0,Yes,40,2.05594164353,2013,8
TA-07682,S-0058,381,0,Yes,50,1.91683869065,2013,8
TA-07683,S-0058,322,0,Yes,40,2.11992900185,2013,11
TA-07683,S-0058,322,0,Yes,50,1.98917222615,2013,11
TA-07685,S-0058,290,0,Yes,22,3.42193264079,2014,1
TA-07685,S-0058,290,0,Yes,50,2.31189107682,2014,1
TA-07687,S-0058,158,26,No,26,3.67510001502,2014,1
TA-07689,S-0026,750,4,No,1,23.8144255326,2006,4
TA-07690,S-0066,0,0,Yes,1,29.0502606789,2013,10
TA-07690,S-0066,0,0,Yes,2,17.1903429166,2013,10
TA-07690,S-0066,0,0,Yes,5,10.0738358474,2013,10
TA-07690,S-0066,0,0,Yes,10,7.7007394713,2013,10
TA-07690,S-0066,0,0,Yes,25,6.27910729289,2013,10
TA-07690,S-0066,0,0,Yes,50,5.87014461143,2013,10
TA-07690,S-0066,0,0,Yes,100,5.68374665457,2013,10
TA-07690,S-0066,0,0,Yes,250,5.56968223321,2013,10
TA-07696,S-0026,1528,1,No,1,4.41790978339,2006,3
TA-07697,S-0066,0,0,Yes,1,27.7260005675,2013,7
TA-07697,S-0066,0,0,Yes,2,15.8660828052,2013,7
TA-07697,S-0066,0,0,Yes,5,8.74957573599,2013,7
TA-07697,S-0066,0,0,Yes,10,6.3764793599,2013,7
TA-07697,S-0066,0,0,Yes,25,4.9548471815,2013,7
TA-07697,S-0066,0,0,Yes,50,4.54588450004,2013,7
TA-07697,S-0066,0,0,Yes,100,4.35948654318,2013,7
TA-07697,S-0066,0,0,Yes,250,4.24820418088,2013,7
TA-07698,S-0058,2,2,No,2,25.5031353806,2008,1
TA-07705,S-0066,1,0,Yes,5,28.0264629458,2005,11
TA-07705,S-0066,1,0,Yes,10,18.5591159729,2005,11
TA-07705,S-0066,1,0,Yes,15,15.4014789426,2005,11
TA-07705,S-0066,1,0,Yes,20,13.824051457,2005,11
TA-07705,S-0066,1,0,Yes,25,12.8781513774,2005,11
TA-07707,S-0066,300,27,No,1,7.97338125894,2011,8
TA-07708,S-0066,300,31,No,1,7.48095680575,2011,8
TA-07709,S-0072,10,3,No,3,11.6345709787,2008,9
TA-07711,S-0072,1400,1,Yes,1,8.3100104049,2005,3
TA-07714,S-0066,203,25,No,25,8.73566544071,2011,8
TA-07715,S-0058,737,15,Yes,1,12.8531128459,2012,3
TA-07715,S-0058,15,15,Yes,15,12.8531128459,2013,2
TA-07716,S-0058,14,15,No,15,12.9198822633,2012,3
TA-07717,S-0066,0,0,Yes,1,21.2938800265,2013,6
TA-07717,S-0066,0,0,Yes,2,11.7291609866,2013,6
TA-07717,S-0066,0,0,Yes,5,5.9897731509,2013,6
TA-07717,S-0066,0,0,Yes,10,4.07849857837,2013,6
TA-07717,S-0066,0,0,Yes,25,2.9295081876,2013,6
TA-07717,S-0066,0,0,Yes,50,2.61235345504,2013,6
TA-07717,S-0066,0,0,Yes,100,2.47325050216,2013,6
TA-07717,S-0066,0,0,Yes,250,2.38700667138,2013,6
TA-07718,S-0066,199,25,No,25,12.9504849129,2004,4
TA-07725,S-0026,2339,1,Yes,1,7.36132826628,2004,4
TA-07725,S-0026,1924,100,Yes,1,9.01665340552,2013,3
TA-07726,S-0026,40,1,No,1,34.2304546441,2004,4
TA-07728,S-0026,40,11,No,1,33.7769790177,2004,4
TA-07731,S-0072,20,0,Yes,8,10.3353493988,2012,10
TA-07731,S-0072,20,0,Yes,16,8.54092130668,2012,10
TA-07731,S-0072,20,0,Yes,24,6.70476232869,2012,10
TA-07731,S-0072,20,0,Yes,32,6.17060698965,2012,10
TA-07731,S-0072,20,0,Yes,48,5.08838601626,2012,10
TA-07736,S-0066,0,0,Yes,1,21.5247909283,2013,6
TA-07736,S-0066,0,0,Yes,2,11.9600718884,2013,6
TA-07736,S-0066,0,0,Yes,5,6.22068405268,2013,6
TA-07736,S-0066,0,0,Yes,10,4.30662742109,2013,6
TA-07736,S-0066,0,0,Yes,25,3.16041908938,2013,6
TA-07736,S-0066,0,0,Yes,50,2.84326435682,2013,6
TA-07736,S-0066,0,0,Yes,100,2.70137934488,2013,6
TA-07736,S-0066,0,0,Yes,250,2.61791757315,2013,6
TA-07737,S-0066,0,0,Yes,1,21.655547704,2013,6
TA-07737,S-0066,0,0,Yes,2,12.0908286641,2013,6
TA-07737,S-0066,0,0,Yes,5,6.35422288744,2013,6
TA-07737,S-0066,0,0,Yes,10,4.44016625585,2013,6
TA-07737,S-0066,0,0,Yes,25,3.29117586508,2013,6
TA-07737,S-0066,0,0,Yes,50,2.97680319158,2013,6
TA-07737,S-0066,0,0,Yes,100,2.83491817964,2013,6
TA-07737,S-0066,0,0,Yes,250,2.75145640792,2013,6
TA-07738,S-0066,0,0,Yes,1,21.6165988772,2013,7
TA-07738,S-0066,0,0,Yes,2,12.0518798373,2013,7
TA-07738,S-0066,0,0,Yes,5,6.31249200158,2013,7
TA-07738,S-0066,0,0,Yes,10,4.39843536999,2013,7
TA-07738,S-0066,0,0,Yes,25,3.25222703828,2013,7
TA-07738,S-0066,0,0,Yes,50,2.93507230571,2013,7
TA-07738,S-0066,0,0,Yes,100,2.79318729378,2013,7
TA-07738,S-0066,0,0,Yes,250,2.70972552205,2013,7
TA-07743,S-0066,0,0,Yes,1,24.8354412067,2013,6
TA-07743,S-0066,0,0,Yes,2,14.6447588789,2013,6
TA-07743,S-0066,0,0,Yes,5,8.52979307045,2013,6
TA-07743,S-0066,0,0,Yes,10,6.49332584032,2013,6
TA-07743,S-0066,0,0,Yes,25,5.269219855,2013,6
TA-07743,S-0066,0,0,Yes,50,4.92702659092,2013,6
TA-07743,S-0066,0,0,Yes,100,4.77401334276,2013,6
TA-07743,S-0066,0,0,Yes,250,4.68220539386,2013,6
TA-07746,S-0066,3193,1,No,1,9.45900079567,2011,8
TA-07748,S-0072,11,11,No,1,5.18019396516,2008,1
TA-07750,S-0072,100,10,No,1,5.96473461939,2008,6
TA-07751,S-0072,11,4,No,1,10.4633241154,2008,1
TA-07754,S-0072,11,1,No,1,8.73010132259,2008,1
TA-07756,S-0043,75,1,No,1,9.58889429845,2010,5
TA-07765,S-0072,36,6,No,1,13.3538834762,2005,6
TA-07766,S-0072,5,5,No,1,16.3640713765,2011,6
TA-07770,S-0066,0,0,Yes,1,22.8573972168,2013,7
TA-07770,S-0066,0,0,Yes,2,13.292678177,2013,7
TA-07770,S-0066,0,0,Yes,5,7.55329034125,2013,7
TA-07770,S-0066,0,0,Yes,10,5.63923370965,2013,7
TA-07770,S-0066,0,0,Yes,25,4.49302537794,2013,7
TA-07770,S-0066,0,0,Yes,50,4.17587064538,2013,7
TA-07770,S-0066,0,0,Yes,100,4.03398563345,2013,7
TA-07770,S-0066,0,0,Yes,250,3.95052386172,2013,7
TA-07771,S-0066,0,0,Yes,1,28.9055936079,2013,8
TA-07771,S-0066,0,0,Yes,2,17.0456758456,2013,8
TA-07771,S-0066,0,0,Yes,5,9.93195083545,2013,8
TA-07771,S-0066,0,0,Yes,10,7.55885445936,2013,8
TA-07771,S-0066,0,0,Yes,25,6.1344402219,2013,8
TA-07771,S-0066,0,0,Yes,50,5.72825959949,2013,8
TA-07771,S-0066,0,0,Yes,100,5.54186164264,2013,8
TA-07771,S-0066,0,0,Yes,250,5.42779722128,2013,8
TA-07774,S-0066,0,0,Yes,1,25.0802624038,2013,9
TA-07774,S-0066,0,0,Yes,2,14.889580076,2013,9
TA-07774,S-0066,0,0,Yes,5,8.77461426751,2013,9
TA-07774,S-0066,0,0,Yes,10,6.73536497833,2013,9
TA-07774,S-0066,0,0,Yes,25,5.51404105206,2013,9
TA-07774,S-0066,0,0,Yes,50,5.17184778798,2013,9
TA-07774,S-0066,0,0,Yes,100,5.01883453982,2013,9
TA-07774,S-0066,0,0,Yes,250,4.92702659092,2013,9
TA-07780,S-0054,2,0,Yes,1,17.5603567713,2014,7
TA-07780,S-0054,2,0,Yes,2,11.6150965653,2014,7
TA-07780,S-0054,2,0,Yes,3,9.63148845724,2014,7
TA-07780,S-0054,2,0,Yes,5,6.79657027759,2014,7
TA-07780,S-0054,2,0,Yes,10,5.80615725311,2014,7
TA-07780,S-0054,2,0,Yes,20,5.31095074086,2014,7
TA-07781,S-0064,4,0,Yes,2,34.9593541172,2014,1
TA-07781,S-0064,4,0,Yes,4,19.916760793,2014,1
TA-07781,S-0064,4,0,Yes,6,14.9034903713,2014,1
TA-07781,S-0064,4,0,Yes,8,12.3968551604,2014,1
TA-07786,S-0066,932,1,No,1,10.8138635567,2011,8
TA-07790,S-0087,579,1,No,1,1.39659364689,2009,9
TA-07791,S-0081,2155,1,No,1,3.50539441251,2011,8
TA-07794,S-0081,15,1,No,1,6.26241493854,2006,2
TA-07797,S-0066,3,0,Yes,3,116.167658007,2008,8
TA-07797,S-0066,3,0,Yes,12,43.2137233409,2008,8
TA-07799,S-0066,0,0,Yes,1,26.5853563539,2013,10
TA-07799,S-0066,0,0,Yes,2,16.3946740261,2013,10
TA-07799,S-0066,0,0,Yes,5,10.2797082176,2013,10
TA-07799,S-0066,0,0,Yes,10,8.24324098752,2013,10
TA-07799,S-0066,0,0,Yes,25,7.0191350022,2013,10
TA-07799,S-0066,0,0,Yes,50,6.67694173812,2013,10
TA-07799,S-0066,0,0,Yes,100,6.52392848995,2013,10
TA-07799,S-0066,0,0,Yes,250,6.43212054105,2013,10
TA-07801,S-0066,0,0,Yes,1,26.5853563539,2013,10
TA-07801,S-0066,0,0,Yes,2,16.3946740261,2013,10
TA-07801,S-0066,0,0,Yes,5,10.2797082176,2013,10
TA-07801,S-0066,0,0,Yes,10,8.24324098752,2013,10
TA-07801,S-0066,0,0,Yes,25,7.0191350022,2013,10
TA-07801,S-0066,0,0,Yes,50,6.67694173812,2013,10
TA-07801,S-0066,0,0,Yes,100,6.52392848995,2013,10
TA-07801,S-0066,0,0,Yes,250,6.43212054105,2013,10
TA-07802,S-0066,0,0,Yes,1,27.3865893625,2013,10
TA-07802,S-0066,0,0,Yes,2,17.1959070347,2013,10
TA-07802,S-0066,0,0,Yes,5,11.0809412262,2013,10
TA-07802,S-0066,0,0,Yes,10,9.04169193704,2013,10
TA-07802,S-0066,0,0,Yes,25,7.82036801077,2013,10
TA-07802,S-0066,0,0,Yes,50,7.47817474669,2013,10
TA-07802,S-0066,0,0,Yes,100,7.32516149853,2013,10
TA-07802,S-0066,0,0,Yes,250,7.23335354963,2013,10
TA-07803,S-0066,0,0,Yes,1,28.6607724109,2013,10
TA-07803,S-0066,0,0,Yes,2,18.4700900831,2013,10
TA-07803,S-0066,0,0,Yes,5,12.3579063336,2013,10
TA-07803,S-0066,0,0,Yes,10,10.3186570445,2013,10
TA-07803,S-0066,0,0,Yes,25,9.09455105913,2013,10
TA-07803,S-0066,0,0,Yes,50,8.75513985411,2013,10
TA-07803,S-0066,0,0,Yes,100,8.60212660594,2013,10
TA-07803,S-0066,0,0,Yes,250,8.51031865704,2013,10
TA-07808,S-0066,1288,100,No,100,2.4120452029,2011,8
TA-07810,S-0066,1350,100,No,100,3.12147026257,2011,8
TA-07814,S-0066,212,1,No,1,24.1427085014,2011,8
TA-07822,S-0072,25,1,No,1,9.85127112278,2004,12
TA-07823,S-0072,25,1,No,1,5.98699109185,2004,12
TA-07824,S-0072,25,1,No,1,8.79408868091,2010,12
TA-07826,S-0066,392,30,No,30,21.1464308964,2011,8
TA-07828,S-0058,153,15,No,15,5.53351546547,2004,7
TA-07832,S-0058,153,0,Yes,1,50.8866422216,2005,2
TA-07832,S-0058,153,0,Yes,5,11.8404433489,2005,2
TA-07832,S-0058,153,0,Yes,10,7.14432765979,2005,2
TA-07832,S-0058,153,0,Yes,15,5.58081046944,2005,2
TA-07835,S-0058,153,15,No,15,6.8549935178,2005,5
TA-07837,S-0013,4,1,No,1,2.70972552205,2014,7
TA-07839,S-0013,4,1,No,1,6.74927527362,2014,8
TA-07840,S-0066,1,0,Yes,1,26.0011239519,2013,10
TA-07840,S-0066,1,0,Yes,2,15.8104416241,2013,10
TA-07840,S-0066,1,0,Yes,5,9.69547581556,2013,10
TA-07840,S-0066,1,0,Yes,10,7.65622652638,2013,10
TA-07840,S-0066,1,0,Yes,25,6.43490260011,2013,10
TA-07840,S-0066,1,0,Yes,50,6.09270933603,2013,10
TA-07840,S-0066,1,0,Yes,100,5.93969608787,2013,10
TA-07840,S-0066,1,0,Yes,250,5.84788813897,2013,10
TA-07842,S-0026,535,1,No,1,11.264557124,2004,6
TA-07845,S-0072,5,1,No,1,15.0676318557,2011,12
TA-07849,S-0013,560,100,No,100,3.70848472371,2011,5
TA-07852,S-0026,503,1,Yes,1,14.8617594854,2005,7
TA-07852,S-0026,100,1,Yes,1,14.8617594854,2010,12
TA-07854,S-0072,10,1,Yes,1,11.0447744585,2013,10
TA-07855,S-0072,100,1,Yes,1,7.94834272742,2013,1
TA-07856,S-0072,20,1,No,1,12.229931617,2006,11
TA-07857,S-0066,100,10,No,10,17.7606650234,2011,8
TA-07858,S-0066,1,0,Yes,1,20.6540064432,2014,2
TA-07858,S-0066,1,0,Yes,2,11.0892874034,2014,2
TA-07858,S-0066,1,0,Yes,5,5.34989956767,2014,2
TA-07858,S-0066,1,0,Yes,10,3.43584293607,2014,2
TA-07858,S-0066,1,0,Yes,25,2.28963460436,2014,2
TA-07858,S-0066,1,0,Yes,50,1.9724798718,2014,2
TA-07858,S-0066,1,0,Yes,100,1.83059485987,2014,2
TA-07859,S-0066,1,0,Yes,1,21.4468932747,2014,2
TA-07859,S-0066,1,0,Yes,2,11.8821742348,2014,2
TA-07859,S-0066,1,0,Yes,5,6.14278639907,2014,2
TA-07859,S-0066,1,0,Yes,10,4.23151182653,2014,2
TA-07859,S-0066,1,0,Yes,25,3.08252143577,2014,2
TA-07859,S-0066,1,0,Yes,50,2.76814876226,2014,2
TA-07859,S-0066,1,0,Yes,100,2.62626375033,2014,2
TA-07865,S-0066,1,0,Yes,1,29.4953901281,2014,2
TA-07865,S-0066,1,0,Yes,2,17.6354723658,2014,2
TA-07865,S-0066,1,0,Yes,5,10.5217473557,2014,2
TA-07865,S-0066,1,0,Yes,10,8.14865097956,2014,2
TA-07865,S-0066,1,0,Yes,25,6.72701880116,2014,2
TA-07865,S-0066,1,0,Yes,50,6.3180561197,2014,2
TA-07865,S-0066,1,0,Yes,100,6.13165816284,2014,2
TA-07866,S-0066,1,0,Yes,1,22.8935639846,2014,2
TA-07866,S-0066,1,0,Yes,2,13.3288449447,2014,2
TA-07866,S-0066,1,0,Yes,5,7.589457109,2014,2
TA-07866,S-0066,1,0,Yes,10,5.6754004774,2014,2
TA-07866,S-0066,1,0,Yes,25,4.52919214569,2014,2
TA-07866,S-0066,1,0,Yes,50,4.21203741313,2014,2
TA-07866,S-0066,1,0,Yes,100,4.07293446025,2014,2
TA-07871,S-0066,0,0,Yes,1,22.092330976,2013,6
TA-07871,S-0066,0,0,Yes,2,12.5276119361,2013,6
TA-07871,S-0066,0,0,Yes,5,6.79100615948,2013,6
TA-07871,S-0066,0,0,Yes,10,4.87694952788,2013,6
TA-07871,S-0066,0,0,Yes,25,3.72795913712,2013,6
TA-07871,S-0066,0,0,Yes,50,3.41358646361,2013,6
TA-07871,S-0066,0,0,Yes,100,3.27170145168,2013,6
TA-07871,S-0066,0,0,Yes,250,3.18823967995,2013,6
TA-07874,S-0072,4,1,Yes,1,12.4358039872,2014,2
TA-07875,S-0072,5,1,Yes,1,10.5746064777,2014,3
TA-07879,S-0058,31,0,Yes,10,10.975222982,2014,6
TA-07879,S-0058,31,0,Yes,15,8.17368951108,2014,6
TA-07879,S-0058,31,0,Yes,25,5.91465755635,2014,6
TA-07881,S-0072,25,1,Yes,1,9.52855227211,2014,7
TA-07883,S-0066,0,0,Yes,1,21.8335994836,2013,8
TA-07883,S-0066,0,0,Yes,2,12.2688804438,2013,8
